,titulo,artista,letras
401,Fiquei Só,MC Davi," Briga comigo direto. Já quer terminar. Fala que eu não presto. Que eu vou me afundar. Fala que eu vou morrer só. Aí, que dó. Quem ri por último ri melhor. Eu fiquei só. Eu fiquei só com umas 5 amiga tua. Eu fiquei só vivendo várias loucura. Eu fiquei só namorando com tu e mais duas. Cê acha que eu fiquei só com tanta mulher na rua. Eu fiquei só com umas 5 amiga tua. Eu fiquei só vivendo várias loucura. Eu fiquei só namorando com tu e mais duas. Cê acha que eu fiquei só com tanta mulher na rua. Eu fiquei só com umas 5 amiga tua. Eu fiquei só vivendo várias loucura. Eu fiquei só namorando com tu e mais duas. Cê acha que eu fiquei só com tanta mulher na rua. Com tanta mulher na rua. Com tanta mulher na rua.  "
402,Que Popotão Grandão (part. MC Neguinho do ITR),MC Denny," Mas chegando no baile funk. Ela é a sensação. Com o shortinho bem curtin. Mostrando sua sedução. Que popotão, popotão grandão. Que popotão, popotão grandão. Que popotão, popotão. Ai, popotão, meu Deus. Popotão grandão. Que popotão, popotão grandão. Que popotão, popotão grandão. Que popotão, popotão. Ai, popotão, meu Deus. Popotão grandão. Que popotão, popotão grandão. Que popotão, popotão grandão. Que popotão, popotão. Ai, popotão, meu Deus. Popotão grandão. Chega o final de semana. Sabadão, ahn. Nós joga o boné pra trás. Na hora, ele o balão. Mais tarde é hora de baile. Vou furar branquinha delas. Hoje é pau. Nas piranha da favela. Hoje é pau. Nas piranha da favela. Hoje é pau. Nas piranha da favela. Hoje é pau. Nas piranha da favela.  "
403,Elas estão descontroladas,Bonde do Tigrão," Ah Que isso. Elas estão descontroladas. Ah Que isso. Elas estão descontroladas. Ela sobe, ela desce, ela dá uma rodada. Elas estão descontroladas. Ela sobe, ela desce, ela dá uma rodada. Elas estão descontroladas. Não para, não para, não para, não. Não para, não para, não para, não. Não para, não para, não para, não para, não para. Até o chão. Vai, vai. A paradinha, a paradinha, a paradinha. A paradinha, a paradinha, a paradinha. A paradinha, a paradinha, a paradinha...vai. vai...elas estão descontroladas. vai...vai...elas estão descontroladas. . Ah Que isso. Elas estão descontroladas. Ah Que isso. Elas estão descontroladas. Ela sobe, ela desce, ela dá uma rodada. Elas estão descontroladas. Ela sobe, ela desce, ela dá uma rodada. Elas estão descontroladas. Não para, não para, não para, não. Não para, não para, não para, não. Não para, não para, não para, não para, não para. Até o chão. Vai, vai. A paradinha, a paradinha, a paradinha. A paradinha, a paradinha, a paradinha. A paradinha, a paradinha, a paradinha...vai. vai...elas estão descontroladas. vai...vai...elas estão descontroladas. Ah Que isso. Elas estão descontroladas. Ah Que isso. Elas estão descontroladas. Ela sobe, ela desce, ela dá uma rodada. Elas estão descontroladas. Ela sobe, ela desce, ela dá uma rodada. Elas estão descontroladas. Não para, não para, não para, não. Não para, não para, não para, não. Não para, não para, não para, não para, não para. Até o chão. Vai, vai. A paradinha, a paradinha, a paradinha. A paradinha, a paradinha, a paradinha. A paradinha, a paradinha, a paradinha.  "
404,Mundo Moderno,MC Felipe Boladão," Vou nessas mesmo que eu escolhi. Pensando bem ainda não consegui. Chega num ponto que eu quero pra mim. Mas a minha história tem que ter um final feliz. Mãe eu te amo e entendo o seu recado. Nasceu pra ser estrela não morre ofuscado. Mais é que hoje tá tão diferente. Tá meio estranho esse amor da gente. É não sei que eu que tô sendo moleque. Por tragar um cigarro ou tomar uns pileque. Penso também que perdi a vergonha. No dia que conheci marijuana. Já faz um tempo eu me sinto sozinho. Eu tô com medo desse meu caminho. Marca entrevista com meu pai sei la. É só desacerto pra nóis dois não dá.. É e os problema ganham peso e cor. Transforma em ódio todo o meu amor. Tá parecendo uma depressão. Tipo uma ferida aberta comendo meu coração. Moro aqui mo tempão, parece o paraíso do lado do inferno brasil, mundo moderno. Parece o paraíso do lado do inferno são paulo capital mundo moderno. Moro aqui mo tempão, Dj Zaka eu sei na produção só manda pancadão topfunk.net, Felipe Boladão.  "
405,Fazer Falta,MC Livinho," Na hora que me escutar. Vai ver que isso não é drama. Precisa raciocinar. Que beijo não resume em transa. Mas quem sou eu, se quiser vir pra cá. Vou me contradizer e não aguentar. Fiz essa letra pra te incentivar. Mas se você mudar, vai fazer falta. Se teu hobby é sentar, não vou te criticar. Tá de parabéns, parabéns. Mas preciso de você pro rolê valer. Então senta bem, senta bem. Oah. Então sarra, então sarra. A bunda no chão, bunda no chão. Então sarra, então sarra. O popozão, o popozão. Então sarra, então sarra. A bunda no chão, bunda no chão. Então sarra, então sarra. O popozão, o popozão.  "
406,Rap Da Amizade,Mc Pereira," Mc Pereira  Rap Da Amizade. by Felipe Pereira Reis. Valeu, amigo, pela força e pelo amor.. Quero que seja feliz pra qualquer lugar que for.. Você merece, porque tem muito valor.. É meu amigo e meu grande consolador.. Quando eu tava triste você veio me ajudar,. Dando força e muito apoio pra eu poder me levantar.. Amigo assim não há bastante nesse mundo,. Pra ser a essência que caminha sempre junto.. Nas horas fáceis você vem pra dividir. Toda a sua alegria só pa me fazer sorrir.. Eu te agradeço por essa nossa amizade,. Que a cada dia me traz mais felicidade.. Valeu, amigo,…. Sempre fui um cara forte, sincero e feliz.. Nunca vacilei na vida, nunca estive por um triz.. Quem foi que disse que estou no caminho errado. Tenho certeza de que está muito enganado.. Pois acredito que não haja nessa Terra. Um ser humano de verdade pra acabar com toda guerra.. Se houvesse, no mundo só teria amizade,. Teria amigos, mas amigos de verdade.. Valeu, amigo,…. Têm pessoas falsas que parecem ser amigas. Mas só querem nosso mal, arrumando mil intrigas.. Chega de falsidade e de deslealdade.. Não somos cegos, mas não vemos a verdade.. O coração é conhece muito mais. Ele vê com precisão tudo o que alguém nos faz.. Falsos amigos não se vêem com a visão. Mas sim, com os olhos que há no nosso coração.. Valeu, amigo,…. Têm certos amigos que olham pra nos magoar,. Dizem que não somos nada e que podemos nem lutar.. Isso é mentira, isso é pura falsidade.. Viver é bom, mas tem que ser com a verdade.. Jardim do Vale, Pedregulho e São Dimas.. Campo do Galvão, Campinho e o Portal das Colinas.. Engenho D'água e o Engenheiro Neiva.. Parque do Sol, Parque das Árvores, Pedreira.. Valeu, amigo,…. I.A.P.I., Aeroporto, Santa Clara,. Vila Alves, Santa Rita, Coelho Neto e Jararaca.. Aeronáutica, Cohab e Canivete.. Três Garças, Cecap e a Vila Jacobelle.. Vila Sapê, Jardim Modelo e Vila Reis.. Pingo de Ouro, Pilões e o Parque dos Ipês.. Vila Mollica e o Club dos Quinhentos.. Vila Paulista e a Vila dos Sargentos.. Alto das Almas, B.N.H., Tamandaré,. Parque Um e Parque Dois, Pérola e Vila Pajé.. Santa Luzia, Bela Vista e BeiraRio.. Vila Galvão é onde eu moro e eu confio.. Independência e o Alto de São João.. Vila do Oficiais, Centro e São Sebastião.. Nova Guará, Rio Comprido e Matadouro.. Jardim Rony é um amigo que vale ouro.. Santa Maria é um amigo tão fiel,. Assim como a Vila Bela, Rocinha e São Manoel.. Pedrinhas, Santana, São José, Nova Era,. Na Capituba e no Jardim Primavera.. Alô, amigos da cidade de Guará,. Tô mandando um forte abraço pros amigos que aqui há.. Tô terminando, mas em breve estou de volta,. Pois sou corrente que não quebra e não se solta.. Valeu, amigo,….  "
407,Vidro Fumê,MC TH , Vidro fumê rolando vários beck. Som no último volume escutando Filipe Ret. Do jeito que ela gosta hoje eu tô marrento demais. Os menor é sagaz é os que te satisfaz. Várias danadinhas no contatinho do pai. Várias danadinhas no contatinho do pai. Várias danadinhas no contatinho do pai. Faz ela sentir prazer da linguada que ela se contrai. O macete é tu deixar com gostinho de quero mais. Várias danadinhas no contatinho do pai. Várias danadinhas no contatinho do pai. Várias danadinhas no contatinho do pai. Dei um lance nela ontem e hoje ligou querendo mais. Várias danadinhas no contatinho do pai. Várias danadinhas no contatinho do pai. Várias danadinhas no contatinho do pai.  
408,Baby Love,MC Kevin," Moça bela, tá discreta. Bairro nobre e eu favela. Onde encosta vai incomodar. Pega peça e a tal magrela se renda por ela. Quando a saia colocar. Qual ideia se diz pra uma garota dessa. Vários caminhos pra vida passar. Mas sem ela nada presta. Alvo certo e os meus passos não conseguem caminhar. Tudo na vida é um jogo. Jogo jogo, joga o jogo. Isso que me deixa louco. Dry e Ice deixa louco. Saio falando bem pouco. Aonde tem copo roxo. Com ela até o sorriso no rosto, no rosto, stop. Sei que não é fácil. Nessa vida os momentos dê em errados. Mas tudo é novo nisso é meu trabalho. Discussão, criação, união, multidão. Que invejaram cairão pro lado. O mundão, o sujão. O coração irmão tá purão, meu aliado. Toda vez que eu te vejo. Parece que é a primeira vez desse beijo gelado, yeah. Vou te beijar do seu lado, é o plano. Vou confessar e marcar vários planos. Vou buscar a Lua e o californiano. Pra te dizer e provar que eu te amo.  "
409,Conselho de Irmão 2,Pikeno e Menor," [menor]. Tá no pensamento,. Todos momentos que eu passei do seu lado eu estava. Apaixonado.. É embaçado então, conselho de irmão,. Porque, ilusão só abala o coração. O que eu temia aconteceu,. Pikeno vem me ajudar um conselho de irmão agora você. Vai me dar. Eu jamais vou esquecer uma data como aquela por uma. Simples conversa me apaixonei por ela. Ai moleque tá ligado no momento eu não tô bem,. Agora eu tô carente precisando de alguém. De lembranças só as boas por favor não leve a mal um. Sorriso como aquele eu nunca vou achar igual. Por favor te peço mano em você vou confiar,. Não me considere um fraco se a lágrima rolar. Diferentemente eu tô pagando meu veneno. Agora eu tô sofrendo e geral tá percebendo. É difícil esquecer uma noite como aquela. No cantinho, numa sala, na cabeça só vem ela. Uma decisão difícil machucou meu coração. Foi difícil aceitar aquela separação. Coração pede você como nunca um dia quis. Vamos continuar juntos e ter um final feliz. Você foi aquela mina que um dia me fez bem. Porque eu te quero demais como nunca quis alguém. Queria voltar no tempo de novo te conhecer. Eu não me arrependi de nada eu apenas posso dizer. Que cai na sua malícia e eu quero te lembrar. Foi o meu primeiro amor e único, pode pa, é de. Verdade. O coração vai pedindo seu carinho quando não estás aqui. Bate frio eu estou sozinho. Agora arrependido eu estou aqui pra te dizer não vou me. Enganar ainda gosto de você.... [Pikeno]. Demoro ai menor tô contigo nessa luta. Desacreditou da vida doidão agora, escuta. Diz que nunca vai chorar ninguém no mundo é o terror. O guerreiro mais respeitado na guerra também chorou. Moleque tu vai seguir, levantar a cabeça. Essa mina não te merece ce pode ter certeza. Prometeu tá do seu lado no inferno ou no céu. Cade ela no momento pra fazer seu papel. O desejo dessa mina é sua humilhação. Da valor pra quem te ama e não pra uma ilusão. A beleza te faz bem mais não te traz o carinho. A flor mais linda do campo é lotada de espinho. Não jogue sua vida fora por causa de mulher. Nesse jogo eu tô ligado você sabe qual que é. Encontrou o seu amor com uma linda princesa. A alegria dessa mina é a sua tristeza. Eu consigo te entender melhor do que ninguém. Deixa essa magoa de lado que eu só quero seu bem. A vida é mó batalha nóis tá junto pra vencer. Nessa guerra ai moleque mano eu sou mais você. Eu te entendo ai moleque desabafa doidão. Não esconde o que ce sente porque eu so seu irmão. Mais agora pare e pense escuta eu vo dize. Se ela te amasse mano não te faria sofrer. O pekeno no conselho aqui mano tá dizendo. Você é moleque top porra tá esquecendo. Cade aquele moleque mano que eu conheci. Que falava que amor nunca iria sentir. A vida é complicada tá ligado menor. Não desacredita dela que até pode ser pior. O tempo passa vai e vem e um dia as coisa muda. Um conselho de irmão tá ligado sempre ajuda. [menor]. Pra que eu vo sofrer em silêncio. Se meu coração tá ouvindo tudo. Não adianta esconder tudo na vida muda. Um conselho de irmão sempre ajuda. Ilusão tá ligado só abala o coração. Nessa guerra ai moleque mano eu sou mais você.  "
410,Poxa Crush Porque Você É Broxa?,MC Mirella," Poxa crush. Porque vc é broxa. Tem rostinho de neném. Um corpinho sarado. Parece que é bem fortin. Mas ele é bem fraco. Não deu cinco minutos. Decepção na hora. Eu mal tirei a roupa. E já tive que por de volta. Paga de pegador. Mas na verdade é broxa. Só dou uma sentada. E o filho da puta goza. Paga de pegador. Mas na verdade é broxa. Só do uma sentada. E o filho da puta goza. Poxa,crush. Porque você é broxa. (Oh se fudeu).  "
411,Amassa a Placa,MC Kevin," Tudo mudou, mas aí não mudo nada. Bike virou R1, que era descalço. Hoje sobe as marchas. Vem com um papo de malícia. Pra não dá nada. Ela joga o bumbum. A minha cota é amassa a placa. Ela se acha forgando de nave comigo. E nem imagina que tua amiga tem um vínculo. Te digo. Muitos falsos, poucos são amigos. Nessa vida tu corre perigo. Me dá um abraço de amigo, pelas costas já é inimigo. Me desculpa geral, mas essa é a verdade. Sei que já fui um neném. Andei de skate também. Hoje em dia eles pousa só porque eu tô de nave. Tá suave, Maserati e no mar nós corta de iate. Com as paty de verdade implorando só por uma night. Tá suave, Maserati e no mar nós corta de iate. Com as paty de verdade, que é o Kevin e o Jorgin na night. Vai segurando.  "
412,A Melhor do Baile,Dani Russo," Parti pra balada. Gelo, catuaba. E o bonde pronto pra forgar. A noite é criança. Nós rouba na dança. Mandando sarrada no ar, vai. Olha o estilo dessa menina. Que tá chegando na pista. Incomparável, inconfundível. Gastando as horas, invicta. E agora a nave decola. Com o meu bonde, o mais style. Nós é foda, o resto é moda. Eu não tenho culpa de ser a melhor do baile. Eu não tenho culpa de ser a melhor do baile. Eu não tenho culpa de ser a melhor do baile.  "
413,5 Mentes (part. MC Pedrinho),MC Davi," Cinco mentes bem pensantes. Bem carentes que não tinha nada. Hoje é só risada, hoje é só do green. Surgiu um papo dos 4m que motiva a criançada. Lá da quebrada, pra ser feliz. Bate as taças estoura o champanhe. Que foi longe a caminhada. Nessa estrada, pra ser feliz. O foco nunca foi o money. Mas brotou tipo do nada. Rosas de prata, ouro é o espinho. Antigamente nóis sofria. E ninguém acreditava. Não dava nada pra esses daí. Hoje é só curtição. De manhã até a madrugada. Prepara as malas pro Hawaii.  "
414,4M no Toque (part. MC Hariel),MC Pedrinho," Fácil. A princesa caiu no encanto dos muleque louco. Sábio. É quem faz, não quem fala. Então, baby, espere um pouco. 4M no toque do jet. Surpreende quem se intromete. Bico sujo porzado tá impressionado no nosso estilo. Nóis atraca pesado e não dá espaço para os clandestino. Os menino imbicou no auge. Tá só rindo na cara dos fraude. Nóis só conta placo. E deixa bem claro que tranquilo tamo vivendo. E no ano passado eu virei empresário, agora é só investimento. Os menino imbicou no auge. Tá só rindo na cara dos fraude.  "
415,FLOR (part. Felipe Flip),Mc Dudu," [MC Dudu e Flip]. Flor, trouxe pra você uma flor. Invés de tu regar, queimou. Foi o que me conquistou. Foi o que me conquistou. Trouxe pra você uma flor. Invés de tu regar, queimou. Foi o que me conquistou. Foi o que me conquistou. [Flip]. Ei. Calma nega, te trouxe um buquê de rosa. Calma nega, calma que cê tá nervosa. Vai chover, e o vento que vem lá de fora. Pra você, vai ser nossa trilha sonora. Hoje não tem chadê, nem Bob Marley. Hoje não tem Lauryn Hill, não tem freestyle. Hoje o pai vai ser DJ do nosso baile. Hoje a gente vai fuder até mais tarde. [MC Dudu]. Vou acender o fogo do meu coração. Vamo acender o fogo da nossa paixão. Vamo acender o fogo dessa união. Vamo acender essa. [MC Dudu e Flip]. Flor, trouxe pra você uma flor. Invés de tu regar, queimou. Foi o que me conquistou. Foi o que me conquistou. Trouxe pra você uma flor. Invés de tu regar, queimou. Foi o que me conquistou. Foi o que me conquistou. [MC Dudu]. Hoje te faço a melhor proposta. Separei aquele vinho que cê gosta. Sei que não sou o melhor. Mas vou dar o meu melhor. E os outros vão virar pó. O calor do nosso corpo é uma coisa louca. Ela vem de Gucci, mas a gente se ama sem roupa. Achei meu ponto de paz. Quando tu quica eu quero mais. Quero mais e quero mais. [MC Dudu e Flip]. Flor, trouxe pra você uma flor. Invés de tu regar, queimou. Foi o que me conquistou. Foi o que me conquistou. Trouxe pra você uma flor. Invés de tu regar, queimou. Foi o que me conquistou. Foi o que me conquistou. Flor, trouxe pra você uma flor. Invés de tu regar, queimou. Foi o que me conquistou. Foi o que me conquistou.  "
416,Nós Sabe Quem É Verdade,MC Juninho da 10," Pesado, nois tá de volta. Avisa o cerol vai encostar. Vacilão tenta não porque. Já e certo o seu azar. É que a equipe chegou no pique. Causando tormento. E para trair nois aqui tu já conhece o fundamento. Revolução da família. Vem no rastro para ter mídia. Não faz o bonde de escada. Respeita e corre a corrida. Mandado tá de olho gordo e. No que é meu tá interessado. Se rendeu bota o colete que o que é teu tá guardado. Mais se tu conspirar é só cristo na causa. Nois imbica e fica serio aqui se faz aqui se paga. Periculosidade alta. Aqui é sem pino a granada. É os menor que se aproxima só na falsidade. Lobo em pele de cordeiro. Mais nois sabe quem é de verdade. Periculosidade alta. Aqui minha glock é rajada. Os menor que se aproxima, só na falsidade. Lobo em pele de cordeiro. Mais nois sabe quem é de verdade. Pesado, nois tá de volta. Avisa o cerol vai encostar. Vacilão tenta não porque. Já e certo o seu azar. É que a equipe chegou no pique. Causando tormento. E para trair nois aqui tu já conhece o fundamento. Revolução da família. Vem no rastro para ter mídia. Não faz o bonde de escada. Respeita e corre a corrida. Mandado tá de olho gordo e. No que é meu tá interessado. Se rendeu bota o colete que o que é teu tá guardado. Mais se tu conspirar é só cristo na causa. Nois imbica e fica serio aqui se faz aqui se paga. Periculosidade alta. Aqui é sem pino a granada. É os menor que se aproxima só na falsidade. Lobo em pele de cordeiro. Mais nois sabe quem é de verdade. Periculosidade alta. Aqui minha glock é rajada. Os menor que se aproxima, só na falsidade. Lobo em pele de cordeiro. Mais nois sabe quem é de verdade.  "
417,Isso É Brasil,Mc Garden," Como é que vocês querem ser felizes esse ano. Deixando a responsabilidade com o Feliciano. Humanos direitos vai ter o direito. De ter um monstro nos direitos humanos. Daqui a pouco vão tacar mais lenha. Querer acabar com a Lei Maria da Penha. Se pá ele vai pedir o seu cartão. Mas vê se não vai esquecer de dar a senha. Eu mantenho minha fé em nós. Do que no seu Deus que está nas igrejas. Que só ama quem põe na bandeja. E manda pro inferno quem toma uma breja. Tá rolando dinheiro a vera. E tu quer saber onde que tão os seus. Na assembleia dos deputados. Ou se tá na assembleia de Deus. Ou se tá lá na Universal. Se pá teve lá na Mundial. Ou tá lá na Igreja da Graça. A igreja que é internacional. Apóstolo estuprando seu bolso. E o cristão estuprando o gatilho. O pastor estuprando a fiel. E o padre estuprando seu filho. Mas se for olhar profundamente. Os problemas com crente é peixe pequeno. O Brasil é o país da festa. E o que nos resta é tá no veneno. Brasileiro quer ser mais malandro. Explorando os bolivianos. Enquanto isso o nosso Nióbio. Sai daqui por debaixo dos panos. Observe de perto, meu mano. Olha lá nossos governadores. Não investem na educação. Pra não ter uma geração de pensadores. Pensadores tentaram avisar. Mas você fingiu que não viu. Aqui a bunda vale mais que a mente. Infelizmente esse é o Brasil. O problema tá lá no nordeste. Tá aqui em São Paulo e também tá no Rio. Isso é Brasil. Isso é Brasil. A bandeira são somente cores. Os nossos valores você não sentiu. Isso, isso é Brasil. Isso, isso é Brasil. Autoridades não usam ideias. Só usam onomatopeia do shiu. Isso é Brasil. Isso é Brasil. Mc Garden tá aqui te falando. Tu tá escutando, será que ouviu. Isso é Brasil. Isso é Brasil. Sistema de saúde precário. Só de lembrar até passou mal. Me incomodo menos com a doença. Do que com a demora do hospital. Brasileiro achando legal. Ser tratado como animal. Mas como é que vamos reclamar. Se às vezes nós agimos como tal. Violência policial. (Shiu É melhor nem tocar nesse assunto. Porque daqui a pouco vão excluir esse vídeo. E se eu falar muito vão me excluir junto). Agora olha nossos os busão. Que as 7 da manhã não cabe mais ninguém. E logo mais aumenta a condução. E vocês vão achar que está tudo bem. Tão querendo acabar com os índios. Que é a origem do nosso país. O dinheiro tá mandando em tudo. E deixando mudo quem quer ser feliz. A pressa tá matando ciclista. E nas avenida mais um arregaço. O que dá a sorte de ter vivido. O piloto maldito joga fora o braço. Na rede social só piada. Também alienando a massa. Ou garota posando pelada. Quer tá na Playboy, mas fez isso de graça. Mcs esqueceram da paz. Jovens como antes não se fazem mais. O casal chega na adolescência. E na mó indecência eles já vão ser pais. Onde é que estão os pais. Será que estão presos na cela. Ou será que tá preso na sala. Em frente a uma TV assistindo a novela. Pensadores tentaram avisar. Mas você fingiu que não viu. Aqui a bunda vale mais que a mente. Infelizmente esse é o nosso Brasil. O Problema tá lá no nordeste. Tá aqui em São Paulo e também tá no Rio. Isso é Brasil. Isso é Brasil. A bandeira são somente cores. Os nossos valores você não sentiu. Isso é Brasil. Isso é Brasil. Autoridades não usam ideias. Só usam onomatopeia do shiu. Isso é Brasil.  "
418,Vida Serena,MC Cabelinho," Minha vida serena, assim vou levando. Fugindo de problemas e deus abençoando. Me distraindo como uma criança. Junto com os amigo, mantendo a esperança. Minha coroa, fica de boa meu maior sonho é te ver rindo atoá. Pela minha família, oro todo dia. Papai, Mamãe, Vovô e Titia. Sei que tá difícil, mais não é impossível. Fé na caminhada crendo em jesus cristo. Superando derrotas, como um sujeito homem. Fazer minha historia no mundo do Funk. E se tão pensando que nois vai desistir, avisa lá que o cabelinho tá ai. Que tu pode crer Ooooh fé nois vai conseguir. Complexo da Penha, Complexo do Alemão, Naquele pique. Passa nada e nem pode. Minha vida serena, assim vou levando. Fugindo de problemas e deus abençoando. Me distraindo como uma criança. Junto com os amigo, mantendo a esperança. Minha coroa, fica de boa meu maior sonho é te ver rindo atoá. Pela minha família, oro todo dia. Papai, Mamãe, Vovô e Titia. Sei que tá difícil, mais não é impossível. Fé na caminhada crendo em jesus cristo. Superando derrotas, como um sujeito homem. Fazer minha historia no mundo do Funk. E se tão pensando que nois vai desistir, avisa lá que o cabelinho tá ai. Que tu pode crer Ooooh fé nois vai conseguir. Complexo da Penha, Complexo do Alemão, Naquele pique. Passa nada e nem pode. Minha vida serena, assim vou levando. Fugindo de problemas e deus abençoando. Me distraindo como uma criança. Junto com os amigo, mantendo a esperança. Minha coroa, fica de boa meu maior sonho é te ver rindo atoá. Pela minha família, oro todo dia. Papai, Mamãe, Vovô e Titia. Sei que tá difícil, mais não é impossível. Fé na caminhada crendo em jesus cristo. Superando derrotas, como um sujeito homem. Fazer minha historia no mundo do Funk. E se tão pensando que nois vai desistir, avisa lá que o cabelinho tá ai. Que tu pode crer Ooooh fé nois vai conseguir. Complexo da Penha, Complexo do Alemão, Naquele pique. Passa nada e nem pode. Minha vida serena, assim vou levando. Fugindo de problemas e deus abençoando. Me distraindo como uma criança. Junto com os amigo, mantendo a esperança. Minha coroa, fica de boa meu maior sonho é te ver rindo atoá. Pela minha família, oro todo dia. Papai, Mamãe, Vovô e Titia. Sei que tá difícil, mais não é impossível. Fé na caminhada crendo em jesus cristo. Superando derrotas, como um sujeito homem. Fazer minha historia no mundo do Funk. E se tão pensando que nois vai desistir, avisa lá que o cabelinho tá ai. Que tu pode crer Ooooh fé nois vai conseguir. Complexo da Penha, Complexo do Alemão, Naquele pique. Passa nada e nem pode.  "
419,Mulherão,MC Mirella," Solta o grave aí, que eu tô louca. Eu vou me jogar nessa zorra. Quando eu começar. Não se assusta. Eu vou rebolar minha bunda. Senta aí, vou sentar. Quica aí, vou quicar. Sarra aí, vou sarrar. Joga aí, joga. As amigas vem rebolando. Um milhão de crushes. Só babando. E a recalcada se rasgando. Porque a gente tá só causando. Senta aí, vou sentar. Quica aí, vou quicar. Sarra aí, vou sarrar. Joga aí, a noite toda. Porque eu sou. Um mulherão da porra. Vou sentar, vem cá. Vou quicar, shhh. Vou sarrar, quietinho. Vou jogar, cê quer, né. Vou sentar, não demora, tá. Vou quicar, vai logo. Vou sarrar, haha. Solta o grave aí, que eu tô louca. Eu vou me jogar nessa zorra. Quando eu começar. Não assusta. Que eu vou rebolar minha bunda. Senta aí, vou sentar. Quica aí, vou quicar. Sarra aí, vou sarrar. Joga aí, joga. As amigas vem rebolando. Um milhão de crushes. Só babando. E a recalcada se rasgando. Porque a gente tá só causando. Senta aí, vou sentar. Quica aí, vou quicar. Sarra aí, vou sarrar. Joga aí, a noite toda. Porque eu sou. Um mulherão da porra. Vou sentar, vem cá, bebê. Vou quicar, onde cê tá. Vou sarrar, não dá pra esperar. Vou jogar, shhh. Vou sentar. Vou quicar. Vou sarrar. A noite toda. Jogando na cara da sociedade. Porque eu não sou obrigada. A nada. Vou sentar. Vou quicar. Vou sarrar. A noite toda. Porque eu sou. Um mulherão da porra.  "
420,Tô Sentindo Falta,Gaab," Amor, perdemos tanto tempo com as discuções. Fomos criando uma barreira entre nós. Lutamos tanto pra chegar até aqui e ser assim. Me diz, será que é muito te pedir pra me abraçar. E, só por hoje, deixar o mundo pra lá. Lembrar que a gente ainda tem muito pra viver. Por que não consegue notar o que eu fiz por você. Por que ao invés de brigar me faz enlouquecer. Por que eu não vejo a hora de te reencontrar. Fazer algo diferente, sair da rotina. Eu sei que o que já foi não volta. Mas nenhum casal consegue ser perfeito. Eu também tô sentindo falta. Daquele calor que tinha o nosso beijo. Não quero ter que procurar em outro lugar. Quero encontrar um jeito. Com você.  "
421,Roça Roça,MC Brinquedo," A novinha não me quer. Só porque eu vim da roça. A novinha não me quer. Só porque eu vim da roça. Roça, roça o piru nela. Que ela gosta. Roça, roça o piru nela. Que ela gosta. É o mc brinquedo. Tá mandando pras gostosas. Roça, roça o piru nela. Que ela gosta. Roça, roça o piru nela. Que ela gosta. Prepara novinha. Vou te fazer uma proposta. Bota a mão no joelhinho. E joga a bunda na piroca. Roça, roça o piru, piru, piru, piru, piru nela. Que ela gosta. Roça, roça o piru nela que ela. Roça o piru nela que ela. Roça o piru nela que ela gosta. A novinha não me quer. Só porque eu vim da roça. A novinha não me quer. Só porque eu vim da roça. Roça, roça o piru nela. Que ela gosta. Roça, roça o piru nela. Que ela gosta. É o mc brinquedo. Tá mandando pras gostosas. Roça, roça o piru nela. Que ela gosta. Roça, roça o piru nela. Que ela gosta. Prepara novinha. Vou te fazer uma proposta. Bota a mão no joelhinho. E joga a bunda na piroca. Roça, roça o piru, piru, piru, piru, piru nela. Que ela gosta. Roça, roça o piru nela que ela. Roça o piru nela que ela. Roça o piru nela que ela gosta.  "
422,País do Futebol (part. Emicida),MC Guimê," No flow. Por onde a gente passa é show. Fechou. E olha aonde a gente chegou. Eu sou. País do Futebol, negô. Até gringo sambou. Tocou Neymar é gol. Oh, minha pátria amada, idolatrada. Um salve à nossa nação. E através dessa canção. Hoje posso fazer minha declaração. Entre house de boy, beco e vielas. Jogando bola dentro da favela. Pro menor não tem coisa melhor. E a menina que sonha em ser uma atriz de novela. A rua é nossa e eu sempre fui dela. Desde descalço gastando canela. Hoje no asfalto de toda São Paulo. De nave do ano, tô na passarela. Na chuva, no frio, no calor. No samba, no rap e tambor. Ergo as mãos pro céu igual ao meu redentor. Agradeço ao nosso Senhor. No flow. Por onde a gente passa é show. Fechou. E olha aonde a gente chegou. Eu sou. País do Futebol, negô. Até gringo sambou. Tocou Neymar é gol. No flow. Por onde a gente passa é show. Fechou. E olha aonde a gente chegou. Eu sou. País do Futebol, negô. Até gringo sambou. Tocou Neymar é gol. Emicida. Poeira no boot, é cinza, Kichute. Campão, barro na canela. Maloqueiro, fut, talento. É arte de chão, ouro de favela. Imaginei, pique Boy do Charmes. Voltei, estilo Charles Dow. Pra fazer a quebrada cantar. Memo, é tipo MC Lon. Eu vim pelas taça, pois, raça. Foi quase dois palito. Ontem foi choro, hoje tesouro. E o coro grita ""Tá Bonito"". Eu sou Zona Norte, fundão. Swing de vagabundos. Que venceu a desnutrição. E hoje vai dominar o mundo. No flow. Por onde a gente passa é show. Fechou. E olha aonde a gente chegou. Eu sou. País do Futebol, negô. Até gringo sambou. Tocou Neymar é gol. No flow. Por onde a gente passa é show. Fechou. E olha aonde a gente chegou. Eu sou. País do Futebol, negô. Até gringo sambou. Tocou Neymar é gol.  "
